x,y,z,qw,qx,qy,qz
0.31393279,0.27798207,0.24547809,0.50756557,-0.48077605,0.49801913,0.51303852
0.31390918,0.27819654,0.24547875,0.50756592,-0.48077343,0.49802279,0.51303708
0.31388555,0.27841095,0.24547941,0.50756627,-0.4807708,0.49802645,0.51303564
0.31386191,0.2786253,0.24548007,0.50756662,-0.48076818,0.49803012,0.51303419
0.31383826,0.27883959,0.24548074,0.50756697,-0.48076556,0.49803378,0.51303274
0.3138146,0.27905383,0.24548141,0.50756732,-0.48076294,0.49803745,0.51303129
0.31379092,0.27926801,0.24548208,0.50756768,-0.48076032,0.49804111,0.51302984
0.31376722,0.27948214,0.24548275,0.50756803,-0.48075771,0.49804478,0.51302838
0.31374352,0.2796962,0.24548342,0.50756838,-0.48075509,0.49804846,0.51302692
0.3137198,0.27991021,0.2454841,0.50756873,-0.48075248,0.49805213,0.51302545
0.31369606,0.28012416,0.24548478,0.50756908,-0.48074986,0.4980558,0.51302398
0.31367232,0.28033806,0.24548546,0.50756944,-0.48074725,0.49805948,0.51302251
0.31364855,0.28055189,0.24548615,0.50756979,-0.48074464,0.49806316,0.51302104
0.31362478,0.28076567,0.24548683,0.50757014,-0.48074204,0.49806684,0.51301956
0.31360098,0.28097939,0.24548752,0.50757049,-0.48073943,0.49807052,0.51301808
0.31357718,0.28119306,0.24548821,0.50757085,-0.48073682,0.49807421,0.5130166
0.31355336,0.28140666,0.24548891,0.5075712,-0.48073422,0.49807789,0.51301511
0.31352952,0.28162021,0.2454896,0.50757155,-0.48073162,0.49808158,0.51301362
0.31350567,0.2818337,0.2454903,0.5075719,-0.48072902,0.49808527,0.51301213
0.3134818,0.28204713,0.245491,0.50757226,-0.48072642,0.49808896,0.51301063
0.31345792,0.28226051,0.24549171,0.50757261,-0.48072382,0.49809265,0.51300913
0.31343402,0.28247382,0.24549241,0.50757296,-0.48072122,0.49809634,0.51300763
0.31341011,0.28268708,0.24549312,0.50757332,-0.48071862,0.49810004,0.51300612
0.31338618,0.28290028,0.24549383,0.50757367,-0.48071603,0.49810374,0.51300461
0.31336224,0.28311342,0.24549454,0.50757402,-0.48071344,0.49810744,0.5130031
0.31333828,0.28332651,0.24549525,0.50757438,-0.48071085,0.49811114,0.51300159
0.3133143,0.28353953,0.24549596,0.50757473,-0.48070826,0.49811484,0.51300007
0.31329031,0.2837525,0.24549668,0.50757509,-0.48070567,0.49811854,0.51299855
0.3132663,0.2839654,0.2454974,0.50757544,-0.48070308,0.49812225,0.51299702
0.31324228,0.28417825,0.24549812,0.5075758,-0.48070049,0.49812596,0.51299549
0.31321824,0.28439104,0.24549884,0.50757615,-0.48069791,0.49812967,0.51299396
0.31319418,0.28460377,0.24549957,0.50757651,-0.48069532,0.49813338,0.51299243
0.3131701,0.28481644,0.24550029,0.50757686,-0.48069274,0.49813709,0.51299089
0.31314601,0.28502905,0.24550102,0.50757721,-0.48069016,0.49814081,0.51298935
0.3131219,0.28524161,0.24550175,0.50757757,-0.48068758,0.49814453,0.51298781
0.31309778,0.2854541,0.24550249,0.50757792,-0.480685,0.49814824,0.51298626
0.31307363,0.28566654,0.24550322,0.50757828,-0.48068243,0.49815197,0.51298471
0.31304947,0.28587891,0.24550395,0.50757864,-0.48067985,0.49815569,0.51298316
0.31302529,0.28609123,0.24550469,0.50757899,-0.48067727,0.49815941,0.5129816
0.3130011,0.28630349,0.24550543,0.50757935,-0.4806747,0.49816314,0.51298004
0.31297688,0.28651568,0.24550617,0.5075797,-0.48067213,0.49816687,0.51297848
0.31295265,0.28672782,0.24550691,0.50758006,-0.48066956,0.4981706,0.51297692
0.3129284,0.2869399,0.24550766,0.50758041,-0.48066699,0.49817433,0.51297535
0.31290414,0.28715192,0.2455084,0.50758077,-0.48066442,0.49817806,0.51297378
0.31287985,0.28736388,0.24550915,0.50758113,-0.48066185,0.4981818,0.5129722
0.31285555,0.28757577,0.2455099,0.50758148,-0.48065929,0.49818553,0.51297063
0.31283123,0.28778761,0.24551065,0.50758184,-0.48065672,0.49818927,0.51296905
0.31280689,0.28799939,0.2455114,0.50758219,-0.48065416,0.49819301,0.51296746
0.31278253,0.28821111,0.24551215,0.50758255,-0.4806516,0.49819675,0.51296588
0.31275815,0.28842277,0.24551291,0.50758291,-0.48064904,0.4982005,0.51296429
0.31273375,0.28863436,0.24551366,0.50758326,-0.48064648,0.49820424,0.51296269
0.31270934,0.2888459,0.24551442,0.50758362,-0.48064392,0.49820799,0.5129611
0.3126849,0.28905738,0.24551518,0.50758398,-0.48064136,0.49821174,0.5129595
0.31266045,0.28926879,0.24551594,0.50758434,-0.4806388,0.49821549,0.5129579
0.31263598,0.28948015,0.2455167,0.50758469,-0.48063625,0.49821925,0.51295629
0.31261148,0.28969144,0.24551746,0.50758505,-0.4806337,0.498223,0.51295468
0.31258697,0.28990268,0.24551823,0.50758541,-0.48063114,0.49822676,0.51295307
0.31256244,0.29011385,0.24551899,0.50758576,-0.48062859,0.49823052,0.51295146
0.31253789,0.29032496,0.24551976,0.50758612,-0.48062604,0.49823428,0.51294984
0.31251332,0.29053601,0.24552053,0.50758648,-0.48062349,0.49823804,0.51294822
0.31248873,0.290747,0.2455213,0.50758684,-0.48062094,0.49824181,0.5129466
0.31246412,0.29095793,0.24552207,0.5075872,-0.4806184,0.49824557,0.51294497
0.31243949,0.29116879,0.24552284,0.50758755,-0.48061585,0.49824934,0.51294334
0.31241484,0.2913796,0.24552361,0.50758791,-0.48061331,0.49825311,0.51294171
0.31239017,0.29159034,0.24552439,0.50758827,-0.48061076,0.49825688,0.51294008
0.31236547,0.29180102,0.24552516,0.50758863,-0.48060822,0.49826066,0.51293844
0.31234076,0.29201164,0.24552594,0.50758899,-0.48060568,0.49826443,0.5129368
0.31231603,0.2922222,0.24552671,0.50758934,-0.48060314,0.49826821,0.51293515
0.31229128,0.2924327,0.24552749,0.5075897,-0.4806006,0.49827199,0.5129335
0.3122665,0.29264313,0.24552827,0.50759006,-0.48059806,0.49827577,0.51293185
0.31224171,0.2928535,0.24552905,0.50759042,-0.48059552,0.49827956,0.5129302
0.31221689,0.29306381,0.24552983,0.50759078,-0.48059299,0.49828334,0.51292854
0.31219206,0.29327406,0.24553061,0.50759114,-0.48059045,0.49828713,0.51292688
0.3121672,0.29348425,0.2455314,0.5075915,-0.48058792,0.49829092,0.51292522
0.31214232,0.29369437,0.24553218,0.50759186,-0.48058539,0.49829471,0.51292356
0.31211742,0.29390443,0.24553296,0.50759222,-0.48058285,0.4982985,0.51292189
0.3120925,0.29411443,0.24553375,0.50759257,-0.48058032,0.4983023,0.51292022
0.31206756,0.29432436,0.24553454,0.50759293,-0.48057779,0.4983061,0.51291854
0.3120426,0.29453424,0.24553532,0.50759329,-0.48057527,0.4983099,0.51291686
0.31201761,0.29474405,0.24553611,0.50759365,-0.48057274,0.4983137,0.51291518
0.3119926,0.29495379,0.2455369,0.50759401,-0.48057021,0.4983175,0.5129135
0.31196757,0.29516347,0.24553769,0.50759437,-0.48056769,0.49832131,0.51291181
0.31194252,0.29537309,0.24553848,0.50759473,-0.48056516,0.49832511,0.51291013
0.31191745,0.29558265,0.24553927,0.50759509,-0.48056264,0.49832892,0.51290843
0.31189236,0.29579214,0.24554006,0.50759545,-0.48056012,0.49833273,0.51290674
0.31186724,0.29600157,0.24554085,0.50759581,-0.48055759,0.49833654,0.51290504
0.3118421,0.29621094,0.24554165,0.50759617,-0.48055507,0.49834036,0.51290334
0.31181694,0.29642024,0.24554244,0.50759653,-0.48055255,0.49834418,0.51290163
0.31179176,0.29662948,0.24554323,0.50759689,-0.48055004,0.49834799,0.51289993
0.31176655,0.29683866,0.24554403,0.50759725,-0.48054752,0.49835181,0.51289822
0.31174132,0.29704777,0.24554482,0.50759761,-0.480545,0.49835564,0.5128965
0.31171607,0.29725681,0.24554562,0.50759797,-0.48054249,0.49835946,0.51289479
0.3116908,0.2974658,0.24554641,0.50759833,-0.48053997,0.49836329,0.51289307
0.3116655,0.29767471,0.24554721,0.50759869,-0.48053746,0.49836712,0.51289135
0.31164018,0.29788357,0.24554801,0.50759906,-0.48053494,0.49837095,0.51288962
0.31161484,0.29809236,0.24554881,0.50759942,-0.48053243,0.49837478,0.5128879
0.31158948,0.29830108,0.2455496,0.50759978,-0.48052992,0.49837861,0.51288616
0.31156409,0.29850974,0.2455504,0.50760014,-0.48052741,0.49838245,0.51288443
0.31153868,0.29871834,0.2455512,0.5076005,-0.4805249,0.49838629,0.51288269
0.31151324,0.29892687,0.245552,0.50760086,-0.48052239,0.49839013,0.51288095
0.31148779,0.29913534,0.2455528,0.50760122,-0.48051989,0.49839397,0.51287921
0.31146231,0.29934374,0.2455536,0.50760158,-0.48051738,0.49839782,0.51287747
0.3114368,0.29955207,0.2455544,0.50760194,-0.48051488,0.49840166,0.51287572
0.31141128,0.29976034,0.2455552,0.5076023,-0.48051237,0.49840551,0.51287397
0.31138572,0.29996855,0.245556,0.50760267,-0.48050987,0.49840936,0.51287221
0.31136015,0.30017668,0.2455568,0.50760303,-0.48050736,0.49841322,0.51287046
0.31133455,0.30038476,0.2455576,0.50760339,-0.48050486,0.49841707,0.5128687
0.31130893,0.30059277,0.24555841,0.50760375,-0.48050236,0.49842093,0.51286693
0.31128329,0.30080071,0.24555921,0.50760411,-0.48049986,0.49842479,0.51286517
0.31125762,0.30100858,0.24556001,0.50760447,-0.48049736,0.49842865,0.5128634
0.31123193,0.30121639,0.24556081,0.50760484,-0.48049486,0.49843251,0.51286163
0.31120621,0.30142414,0.24556162,0.5076052,-0.48049237,0.49843638,0.51285985
0.31118047,0.30163182,0.24556242,0.50760556,-0.48048987,0.49844024,0.51285808
0.31115471,0.30183943,0.24556322,0.50760592,-0.48048737,0.49844411,0.5128563
0.31112892,0.30204697,0.24556402,0.50760628,-0.48048488,0.49844798,0.51285451
0.31110311,0.30225445,0.24556483,0.50760665,-0.48048238,0.49845186,0.51285273
0.31107727,0.30246186,0.24556563,0.50760701,-0.48047989,0.49845573,0.51285094
0.31105141,0.30266921,0.24556643,0.50760737,-0.4804774,0.49845961,0.51284915
0.31102553,0.30287649,0.24556724,0.50760773,-0.4804749,0.49846349,0.51284735
0.31099962,0.3030837,0.24556804,0.5076081,-0.48047241,0.49846737,0.51284555
0.31097368,0.30329084,0.24556884,0.50760846,-0.48046992,0.49847125,0.51284375
0.31094773,0.30349792,0.24556964,0.50760882,-0.48046743,0.49847514,0.51284195
0.31092174,0.30370493,0.24557045,0.50760918,-0.48046495,0.49847903,0.51284014
0.31089574,0.30391187,0.24557125,0.50760955,-0.48046246,0.49848292,0.51283834
0.31086971,0.30411874,0.24557205,0.50760991,-0.48045997,0.49848681,0.51283652
0.31084365,0.30432555,0.24557286,0.50761027,-0.48045748,0.4984907,0.51283471
0.31081757,0.30453229,0.24557366,0.50761063,-0.480455,0.4984946,0.51283289
0.31079147,0.30473896,0.24557446,0.507611,-0.48045251,0.4984985,0.51283107
0.31076534,0.30494556,0.24557526,0.50761136,-0.48045003,0.4985024,0.51282925
0.31073918,0.3051521,0.24557607,0.50761172,-0.48044755,0.4985063,0.51282742
0.310713,0.30535857,0.24557687,0.50761209,-0.48044506,0.4985102,0.51282559
0.3106868,0.30556496,0.24557767,0.50761245,-0.48044258,0.49851411,0.51282376
0.31066057,0.30577129,0.24557847,0.50761281,-0.4804401,0.49851802,0.51282193
0.31063432,0.30597756,0.24557927,0.50761318,-0.48043762,0.49852193,0.51282009
0.31060804,0.30618375,0.24558008,0.50761354,-0.48043514,0.49852584,0.51281825
0.31058174,0.30638987,0.24558088,0.5076139,-0.48043266,0.49852976,0.5128164
0.31055541,0.30659593,0.24558168,0.50761427,-0.48043018,0.49853368,0.51281456
0.31052905,0.30680191,0.24558248,0.50761463,-0.4804277,0.49853759,0.51281271
0.31050268,0.30700783,0.24558328,0.50761499,-0.48042523,0.49854152,0.51281086
0.31047627,0.30721368,0.24558408,0.50761536,-0.48042275,0.49854544,0.512809
0.31044984,0.30741946,0.24558488,0.50761572,-0.48042027,0.49854937,0.51280715
0.31042339,0.30762517,0.24558568,0.50761609,-0.4804178,0.49855329,0.51280529
0.31039691,0.3078308,0.24558648,0.50761645,-0.48041532,0.49855722,0.51280342
0.31037041,0.30803637,0.24558728,0.50761681,-0.48041285,0.49856116,0.51280156
0.31034388,0.30824187,0.24558808,0.50761718,-0.48041038,0.49856509,0.51279969
0.31031733,0.3084473,0.24558887,0.50761754,-0.48040791,0.49856903,0.51279782
0.31029075,0.30865266,0.24558967,0.5076179,-0.48040543,0.49857297,0.51279594
0.31026414,0.30885795,0.24559047,0.50761827,-0.48040296,0.49857691,0.51279407
0.31023751,0.30906317,0.24559127,0.50761863,-0.48040049,0.49858085,0.51279219
0.31021086,0.30926832,0.24559206,0.507619,-0.48039802,0.4985848,0.5127903
0.31018417,0.30947339,0.24559286,0.50761936,-0.48039555,0.49858874,0.51278842
0.31015747,0.3096784,0.24559365,0.50761973,-0.48039308,0.49859269,0.51278653
0.31013074,0.30988334,0.24559445,0.50762009,-0.48039062,0.49859665,0.51278464
0.31010398,0.3100882,0.24559524,0.50762045,-0.48038815,0.4986006,0.51278274
0.3100772,0.310293,0.24559604,0.50762082,-0.48038568,0.49860456,0.51278085
0.31005039,0.31049772,0.24559683,0.50762118,-0.48038322,0.49860851,0.51277895
0.31002356,0.31070237,0.24559762,0.50762155,-0.48038075,0.49861247,0.51277705
0.3099967,0.31090695,0.24559842,0.50762191,-0.48037828,0.49861644,0.51277514
0.30996981,0.31111146,0.24559921,0.50762228,-0.48037582,0.4986204,0.51277323
0.3099429,0.3113159,0.2456,0.50762264,-0.48037336,0.49862437,0.51277132
0.30991597,0.31152026,0.24560079,0.50762301,-0.48037089,0.49862834,0.51276941
0.30988901,0.31172455,0.24560158,0.50762337,-0.48036843,0.49863231,0.51276749
0.30986202,0.31192877,0.24560237,0.50762374,-0.48036597,0.49863629,0.51276557
0.30983501,0.31213292,0.24560316,0.5076241,-0.48036351,0.49864026,0.51276365
0.30980797,0.312337,0.24560395,0.50762447,-0.48036104,0.49864424,0.51276173
0.30978091,0.312541,0.24560474,0.50762483,-0.48035858,0.49864822,0.5127598
0.30975382,0.31274493,0.24560552,0.5076252,-0.48035612,0.4986522,0.51275787
0.30972671,0.31294879,0.24560631,0.50762556,-0.48035366,0.49865619,0.51275594
0.30969957,0.31315258,0.2456071,0.50762593,-0.4803512,0.49866018,0.512754
0.30967241,0.31335629,0.24560788,0.50762629,-0.48034875,0.49866417,0.51275207
0.30964522,0.31355993,0.24560867,0.50762666,-0.48034629,0.49866816,0.51275012
0.309618,0.3137635,0.24560945,0.50762702,-0.48034383,0.49867215,0.51274818
0.30959076,0.31396699,0.24561023,0.50762739,-0.48034137,0.49867615,0.51274623
0.30956349,0.31417041,0.24561102,0.50762775,-0.48033892,0.49868015,0.51274429
0.3095362,0.31437376,0.2456118,0.50762812,-0.48033646,0.49868415,0.51274233
0.30950888,0.31457703,0.24561258,0.50762848,-0.480334,0.49868815,0.51274038
0.30948154,0.31478023,0.24561336,0.50762885,-0.48033155,0.49869216,0.51273842
0.30945417,0.31498335,0.24561414,0.50762921,-0.48032909,0.49869616,0.51273646
0.30942678,0.3151864,0.24561492,0.50762958,-0.48032664,0.49870017,0.5127345
0.30939936,0.31538937,0.2456157,0.50762994,-0.48032419,0.49870419,0.51273253
0.30937191,0.31559228,0.24561648,0.50763031,-0.48032173,0.4987082,0.51273056
0.30934444,0.3157951,0.24561725,0.50763067,-0.48031928,0.49871222,0.51272859
0.30931694,0.31599785,0.24561803,0.50763104,-0.48031683,0.49871624,0.51272662
0.30928942,0.31620053,0.2456188,0.50763141,-0.48031438,0.49872026,0.51272464
0.30926187,0.31640313,0.24561958,0.50763177,-0.48031192,0.49872428,0.51272266
0.3092343,0.31660566,0.24562035,0.50763214,-0.48030947,0.49872831,0.51272068
0.3092067,0.31680811,0.24562112,0.5076325,-0.48030702,0.49873234,0.5127187
0.30917908,0.31701049,0.2456219,0.50763287,-0.48030457,0.49873637,0.51271671
0.30915143,0.31721279,0.24562267,0.50763324,-0.48030212,0.4987404,0.51271472
0.30912376,0.31741501,0.24562344,0.5076336,-0.48029967,0.49874444,0.51271273
0.30909606,0.31761716,0.24562421,0.50763397,-0.48029722,0.49874847,0.51271073
0.30906833,0.31781924,0.24562498,0.50763433,-0.48029477,0.49875251,0.51270873
0.30904058,0.31802124,0.24562574,0.5076347,-0.48029233,0.49875656,0.51270673
0.30901281,0.31822316,0.24562651,0.50763507,-0.48028988,0.4987606,0.51270473
0.30898501,0.318425,0.24562728,0.50763543,-0.48028743,0.49876465,0.51270272
0.30895718,0.31862677,0.24562804,0.5076358,-0.48028498,0.4987687,0.51270071
0.30892933,0.31882846,0.24562881,0.50763616,-0.48028254,0.49877275,0.5126987
0.30890145,0.31903008,0.24562957,0.50763653,-0.48028009,0.4987768,0.51269669
0.30887355,0.31923162,0.24563033,0.5076369,-0.48027764,0.49878086,0.51269467
0.30884563,0.31943308,0.24563109,0.50763726,-0.4802752,0.49878492,0.51269265
0.30881767,0.31963446,0.24563186,0.50763763,-0.48027275,0.49878898,0.51269063
0.3087897,0.31983577,0.24563262,0.50763799,-0.48027031,0.49879304,0.5126886
0.3087617,0.320037,0.24563337,0.50763836,-0.48026786,0.49879711,0.51268657
0.30873367,0.32023815,0.24563413,0.50763873,-0.48026542,0.49880117,0.51268454
0.30870562,0.32043922,0.24563489,0.50763909,-0.48026297,0.49880524,0.51268251
0.30867754,0.32064022,0.24563565,0.50763946,-0.48026053,0.49880932,0.51268048
0.30864944,0.32084114,0.2456364,0.50763983,-0.48025808,0.49881339,0.51267844
0.30862131,0.32104198,0.24563716,0.50764019,-0.48025564,0.49881747,0.5126764
0.30859316,0.32124274,0.24563791,0.50764056,-0.4802532,0.49882155,0.51267435
0.30856499,0.32144343,0.24563866,0.50764093,-0.48025075,0.49882563,0.51267231
0.30853679,0.32164403,0.24563941,0.50764129,-0.48024831,0.49882972,0.51267026
0.30850856,0.32184456,0.24564016,0.50764166,-0.48024587,0.4988338,0.5126682
0.30848031,0.32204501,0.24564091,0.50764203,-0.48024343,0.49883789,0.51266615
0.30845204,0.32224537,0.24564166,0.50764239,-0.48024099,0.49884198,0.51266409
0.30842374,0.32244566,0.24564241,0.50764276,-0.48023854,0.49884608,0.51266203
0.30839541,0.32264587,0.24564316,0.50764313,-0.4802361,0.49885017,0.51265997
0.30836706,0.32284601,0.2456439,0.50764349,-0.48023366,0.49885427,0.51265791
0.30833869,0.32304606,0.24564465,0.50764386,-0.48023122,0.49885837,0.51265584
0.30831029,0.32324603,0.24564539,0.50764423,-0.48022878,0.49886248,0.51265377
0.30828187,0.32344592,0.24564614,0.50764459,-0.48022634,0.49886658,0.51265169
0.30825343,0.32364573,0.24564688,0.50764496,-0.4802239,0.49887069,0.51264962
0.30822496,0.32384546,0.24564762,0.50764533,-0.48022146,0.4988748,0.51264754
0.30819646,0.32404512,0.24564836,0.5076457,-0.48021902,0.49887892,0.51264546
0.30816794,0.32424469,0.2456491,0.50764606,-0.48021658,0.49888303,0.51264338
0.3081394,0.32444418,0.24564984,0.50764643,-0.48021414,0.49888715,0.51264129
0.30811083,0.32464359,0.24565057,0.5076468,-0.4802117,0.49889127,0.5126392
0.30808224,0.32484292,0.24565131,0.50764716,-0.48020926,0.49889539,0.51263711
0.30805363,0.32504216,0.24565204,0.50764753,-0.48020682,0.49889952,0.51263502
0.30802499,0.32524133,0.24565278,0.5076479,-0.48020439,0.49890365,0.51263292
0.30799633,0.32544042,0.24565351,0.50764827,-0.48020195,0.49890778,0.51263082
0.30796764,0.32563942,0.24565424,0.50764863,-0.48019951,0.49891191,0.51262872
0.30793893,0.32583834,0.24565498,0.507649,-0.48019707,0.49891605,0.51262661
0.3079102,0.32603719,0.24565571,0.50764937,-0.48019463,0.49892018,0.51262451
0.30788144,0.32623595,0.24565644,0.50764973,-0.4801922,0.49892432,0.5126224
0.30785266,0.32643462,0.24565716,0.5076501,-0.48018976,0.49892847,0.51262028
0.30782385,0.32663322,0.24565789,0.50765047,-0.48018732,0.49893261,0.51261817
0.30779502,0.32683173,0.24565862,0.50765084,-0.48018488,0.49893676,0.51261605
0.30776617,0.32703016,0.24565934,0.5076512,-0.48018245,0.49894091,0.51261393
0.3077373,0.32722851,0.24566007,0.50765157,-0.48018001,0.49894506,0.51261181
0.3077084,0.32742677,0.24566079,0.50765194,-0.48017757,0.49894922,0.51260968
0.30767948,0.32762496,0.24566151,0.50765231,-0.48017514,0.49895337,0.51260756
0.30765054,0.32782306,0.24566224,0.50765267,-0.4801727,0.49895753,0.51260543
0.30762157,0.32802107,0.24566296,0.50765304,-0.48017026,0.49896169,0.51260329
0.30759258,0.328219,0.24566368,0.50765341,-0.48016783,0.49896586,0.51260116
0.30756356,0.32841685,0.24566439,0.50765378,-0.48016539,0.49897003,0.51259902
0.30753453,0.32861462,0.24566511,0.50765414,-0.48016295,0.4989742,0.51259688
0.30750547,0.3288123,0.24566583,0.50765451,-0.48016052,0.49897837,0.51259473
0.30747639,0.3290099,0.24566654,0.50765488,-0.48015808,0.49898254,0.51259259
0.30744728,0.32920741,0.24566726,0.50765525,-0.48015564,0.49898672,0.51259044
0.30741816,0.32940484,0.24566797,0.50765562,-0.48015321,0.4989909,0.51258829
0.30738901,0.32960219,0.24566869,0.50765598,-0.48015077,0.49899508,0.51258613
0.30735984,0.32979945,0.2456694,0.50765635,-0.48014834,0.49899927,0.51258398
0.30733064,0.32999663,0.24567011,0.50765672,-0.4801459,0.49900345,0.51258182
0.30730143,0.33019372,0.24567082,0.50765709,-0.48014347,0.49900764,0.51257966
0.30727219,0.33039073,0.24567153,0.50765745,-0.48014103,0.49901184,0.51257749
0.30724293,0.33058765,0.24567223,0.50765782,-0.48013859,0.49901603,0.51257533
0.30721364,0.33078449,0.24567294,0.50765819,-0.48013616,0.49902023,0.51257316
0.30718434,0.33098124,0.24567365,0.50765856,-0.48013372,0.49902443,0.51257099
